site,monitor,date,start_hour,value,variable,units,quality,prelim 
2485,-,2016-04-20,2,7.00,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y 
2485,-,2016-04-20,3,9.00,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y 
2485,-,2016-04-20,4,10.00,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y 
2485,-,2016-04-20,5,13.00,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y 
2485,-,2016-04-20,6,12.00,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y 
2485,-,2016-04-20,7,12.00,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y 
2485,-,2016-04-20,8,19.00,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y 
2485,-,2016-04-20,9,16.00,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y 
2485,-,2016-04-20,10,15.00,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y 
2485,-,2016-04-20,11,11.00,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y 
2485,-,2016-04-20,12,6.00,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y 
2485,-,2016-04-20,13,7.00,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y 
2485,-,2016-04-20,14,8.00,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y 
2485,-,2016-04-20,15,7.00,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y 
2485,-,2016-04-20,16,8.00,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y 
2485,-,2016-04-20,17,8.00,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y 
2485,-,2016-04-20,18,9.00,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y 
2485,-,2016-04-20,19,7.00,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y 
2485,-,2016-04-20,20,8.00,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y 
2485,-,2016-04-20,21,11.00,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y 
2485,-,2016-04-20,22,11.00,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y 
2485,-,2016-04-20,23,14.00,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y 
2485,-,2016-04-21,0,12.00,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y 
2485,-,2016-04-21,1,11.00,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y 
2485,-,2016-04-21,6,11.00,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y 
2485,-,2016-04-21,7,20.00,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y 
2485,-,2016-04-21,8,18.00,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y 
2485,-,2016-04-21,9,16.00,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y 
2485,-,2016-04-21,10,11.00,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y 
2485,-,2016-04-21,11,11.00,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y 
2485,-,2016-04-21,12,12.00,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y 
2485,-,2016-04-21,13,7.00,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y 
2485,-,2016-04-21,14,6.00,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y 
2485,-,2016-04-21,15,11.00,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y 
2485,-,2016-04-21,16,10.00,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y 
2485,-,2016-04-21,17,8.00,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y 
2485,-,2016-04-21,18,10.00,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y 
2485,-,2016-04-21,19,8.00,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y 
2485,-,2016-04-21,20,9.00,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y 
2485,-,2016-04-21,21,14.00,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y 
2485,-,2016-04-21,22,11.00,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y 
2485,-,2016-04-21,23,11.00,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y 
2485,-,2016-04-22,0,11.00,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y 
2485,-,2016-04-22,1,9.00,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y 
2485,-,2016-04-22,2,11.00,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y 
2485,-,2016-04-22,6,8.00,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y 
2485,-,2016-04-22,7,11.00,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y 
2485,-,2016-04-22,8,12.00,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y 
2485,-,2016-04-22,9,12.00,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y 
2485,-,2016-04-22,10,14.00,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y 
2485,-,2016-04-22,11,15.00,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y 
2485,-,2016-04-22,12,17.00,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y 
2485,-,2016-04-22,13,17.00,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y 
2485,-,2016-04-22,14,14.00,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y 
2485,-,2016-04-22,16,9.00,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y 
2485,-,2016-04-22,17,7.00,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y 
2485,-,2016-04-22,18,8.00,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y 
2485,-,2016-04-22,19,12.00,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y 
2485,-,2016-04-22,20,12.00,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y 
2485,-,2016-04-22,21,12.00,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y 
2485,-,2016-04-22,22,12.00,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y 
2485,-,2016-04-22,23,7.00,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y 
2485,-,2016-04-23,0,7.00,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y 
2485,-,2016-04-23,1,10.00,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y 
2485,-,2016-04-23,2,20.00,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y 
2485,-,2016-04-23,3,7.00,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y 
2485,-,2016-04-23,4,16.00,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y 
2485,-,2016-04-23,5,7.00,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y 
2485,-,2016-04-23,6,8.00,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y 
2485,-,2016-04-23,7,8.00,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y 
2485,-,2016-04-23,8,22.00,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y 
2485,-,2016-04-23,9,16.00,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y 
2485,-,2016-04-23,10,16.00,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y 
2485,-,2016-04-23,11,15.00,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y 
2485,-,2016-04-23,12,13.00,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y 
2485,-,2016-04-23,13,17.00,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y 
2485,-,2016-04-23,14,11.00,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y 
2485,-,2016-04-23,15,10.00,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y 
2485,-,2016-04-23,16,9.00,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y 
2485,-,2016-04-23,17,9.00,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y 
2485,-,2016-04-23,18,9.00,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y 
2485,-,2016-04-23,19,11.00,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y 
2485,-,2016-04-23,20,14.00,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y 
2485,-,2016-04-23,21,8.00,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y 
2485,-,2016-04-23,22,19.00,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y 
2485,-,2016-04-23,23,10.00,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y 
2485,-,2016-04-24,0,9.00,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y 
2485,-,2016-04-24,1,10.00,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y 
2485,-,2016-04-24,2,9.00,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y 
2485,-,2016-04-24,3,10.00,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y 
2485,-,2016-04-24,4,10.00,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y 
2485,-,2016-04-24,5,10.00,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y 
2485,-,2016-04-24,6,11.00,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y 
2485,-,2016-04-24,7,17.00,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y 
2485,-,2016-04-24,8,13.00,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y 
2485,-,2016-04-24,9,15.00,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y 
2485,-,2016-04-24,10,14.00,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y 
2485,-,2016-04-24,11,12.00,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y 
2485,-,2016-04-24,12,9.00,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y 
2485,-,2016-04-24,13,9.00,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y 
2485,-,2016-04-24,14,12.00,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y 
2485,-,2016-04-24,15,18.00,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y 
2485,-,2016-04-24,16,15.00,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y 
2485,-,2016-04-24,17,15.00,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y 
2485,-,2016-04-24,18,19.00,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y 
2485,-,2016-04-24,19,17.00,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y 
2485,-,2016-04-24,20,20.00,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y 
2485,-,2016-04-24,21,19.00,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y 
2485,-,2016-04-24,22,13.00,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y 
2485,-,2016-04-24,23,14.00,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y 
2485,-,2016-04-25,0,12.00,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y 
2485,-,2016-04-25,1,12.00,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y 
2485,-,2016-04-25,2,14.00,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y 
2485,-,2016-04-25,3,18.00,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y 
2485,-,2016-04-25,4,21.00,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y 
2485,-,2016-04-25,5,15.00,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y 
2485,-,2016-04-25,6,14.00,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y 
2485,-,2016-04-25,7,14.00,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y 
2485,-,2016-04-25,8,24.00,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y 
2485,-,2016-04-25,9,19.00,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y 
2485,-,2016-04-25,10,9.00,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y 
2485,-,2016-04-25,11,17.00,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y 
2485,-,2016-04-25,12,9.00,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y 
2485,-,2016-04-25,13,10.00,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y 
2485,-,2016-04-25,14,11.00,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y 
2485,-,2016-04-25,15,8.00,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y 
2485,-,2016-04-25,16,8.00,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y 
2485,-,2016-04-25,17,12.00,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y 
2485,-,2016-04-25,18,10.00,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y 
2485,-,2016-04-25,19,7.00,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y 
2485,-,2016-04-25,20,9.00,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y 
2485,-,2016-04-25,21,9.00,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y 
2485,-,2016-04-25,22,2.00,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y 
2485,-,2016-04-25,23,2.00,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y 
2485,-,2016-04-26,0,6.00,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y 
2485,-,2016-04-26,1,4.00,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y 
2485,-,2016-04-26,2,4.00,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y 
2485,-,2016-04-26,3,5.00,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y 
2485,-,2016-04-26,4,9.00,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y 
2485,-,2016-04-26,5,11.00,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y 
2485,-,2016-04-26,6,12.00,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y 
2485,-,2016-04-26,7,10.00,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y 
2485,-,2016-04-26,8,22.00,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y 
2485,-,2016-04-26,9,27.00,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y 
2485,-,2016-04-26,10,19.00,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y 
2485,-,2016-04-26,11,10.00,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y 
2485,-,2016-04-26,12,9.00,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y 
2485,-,2016-04-26,13,10.00,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y 
2485,-,2016-04-26,14,19.00,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y 
2485,-,2016-04-26,15,13.00,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y 
2485,-,2016-04-26,16,19.00,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y 
2485,-,2016-04-26,17,21.00,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y 
2485,-,2016-04-26,18,19.00,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y 
2485,-,2016-04-26,19,17.00,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y 
2485,-,2016-04-26,20,11.00,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y 
2485,-,2016-04-26,21,13.00,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y 
2485,-,2016-04-26,22,13.00,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y 
2485,-,2016-04-26,23,12.00,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y 
2485,-,2016-04-27,0,13.00,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y 
2485,-,2016-04-27,1,18.00,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y 
2485,-,2016-04-27,2,12.00,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y 
2485,-,2016-04-27,3,18.00,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y 
2485,-,2016-04-27,4,12.00,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y 
2485,-,2016-04-27,5,16.00,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y 
2485,-,2016-04-27,6,23.00,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y 
2485,-,2016-04-27,7,24.00,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y 
2485,-,2016-04-27,8,22.00,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y 
2485,-,2016-04-27,9,12.00,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y 
2485,-,2016-04-27,10,19.00,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y 
2485,-,2016-04-27,11,15.00,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y 
2485,-,2016-04-27,12,14.00,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y 
2485,-,2016-04-27,13,19.00,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y 
2485,-,2016-04-27,14,21.00,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y 
2485,-,2016-04-27,15,21.00,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y 
2485,-,2016-04-27,16,17.00,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y 
2485,-,2016-04-27,17,11.00,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y 
2485,-,2016-04-27,18,18.00,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y 
2485,-,2016-04-27,19,9.00,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y 
2485,-,2016-04-27,20,10.00,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y 
2485,-,2016-04-27,21,11.00,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y 
2485,-,2016-04-27,22,13.00,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y 
2485,-,2016-04-27,23,9.00,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y 
2485,-,2016-04-28,0,17.00,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y 
2485,-,2016-04-28,1,10.00,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y 
2485,-,2016-04-28,2,19.00,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y 
2485,-,2016-04-28,3,14.00,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y 
2485,-,2016-04-28,4,12.00,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y 
2485,-,2016-04-28,5,13.00,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y 
2485,-,2016-04-28,6,13.00,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y 
2485,-,2016-04-28,7,13.00,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y 
2485,-,2016-04-28,8,15.00,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y 
2485,-,2016-04-28,9,14.00,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y 
2485,-,2016-04-28,10,13.00,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y 
2485,-,2016-04-28,11,16.00,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y 
2485,-,2016-04-28,12,14.00,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y 
2485,-,2016-04-28,13,13.00,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y 
2485,-,2016-04-28,14,20.00,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y 
2485,-,2016-04-28,15,18.00,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y 
2485,-,2016-04-28,16,19.00,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y 
2485,-,2016-04-28,17,11.00,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y 
2485,-,2016-04-28,18,12.00,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y 
2485,-,2016-04-28,19,21.00,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y 
2485,-,2016-04-28,20,10.00,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y 
2485,-,2016-04-28,21,11.00,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y 
2485,-,2016-04-28,22,10.00,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y 
2485,-,2016-04-28,23,9.00,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y 
2485,-,2016-04-29,0,11.00,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y 
2485,-,2016-04-29,1,10.00,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y 
2485,-,2016-04-29,2,7.00,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y 
2485,-,2016-04-29,3,7.00,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y 
2485,-,2016-04-29,4,10.00,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y 
2485,-,2016-04-29,5,12.00,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y 
2485,-,2016-04-29,6,16.00,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y 
2485,-,2016-04-29,7,8.00,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y 
2485,-,2016-04-29,8,11.00,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y 
2485,-,2016-04-29,9,17.00,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y 
2485,-,2016-04-29,10,28.00,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y 
2485,-,2016-04-29,11,22.00,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y 
2485,-,2016-04-29,12,16.00,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y 
2485,-,2016-04-29,13,14.00,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y 
2485,-,2016-04-29,14,17.00,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y 
2485,-,2016-04-29,15,31.00,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y 
2485,-,2016-04-29,16,23.00,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y 
2485,-,2016-04-29,17,15.00,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y 
2485,-,2016-04-29,18,23.00,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y 
2485,-,2016-04-29,19,14.00,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y 
2485,-,2016-04-29,20,18.00,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y 
2485,-,2016-04-29,21,19.00,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y 
2485,-,2016-04-29,22,20.00,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y 
2485,-,2016-04-29,23,24.00,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y 
2485,-,2016-04-30,0,9.00,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y 
2485,-,2016-04-30,1,12.00,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y 
2485,-,2016-04-30,2,14.00,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y 
2485,-,2016-04-30,3,11.00,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y 
2485,-,2016-04-30,4,10.00,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y 
2485,-,2016-04-30,5,16.00,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y 
